Gene,n_en_student_p_value,en_c_student_p_value,n_en_permutation_p_value,en_c_permutation_p_value
NDUFAF4,0.8557759133397949,0.5207465861149132,0.8652,0.5229
MMS22L,0.3114974419227518,0.2136295166527627,0.3141,0.2215
FBXL4,0.5898118892966219,0.32539563379307623,0.5904,0.339
C6orf168,0.3520868040534336,0.014111163987590403,0.3521,0.0156
COQ3,0.11487538951248168,0.12722271724577747,0.114,0.1195
PNISR,0.626319984795531,0.044448191073933184,0.6255,0.0457
USP45,0.2754715797061958,0.0997386793600218,0.28,0.1013
LOC100130890,0.9188573325277034,0.5573766557482787,0.9192,0.5609
CCNC,0.6030085303015716,0.39722523911667307,0.609,0.4028
ASCC3,0.3800141580352244,0.5424420956632539,0.3856,0.5416
HACE1,0.24516322682544262,0.061559172420433524,0.249,0.062
BVES,0.9873326497138515,0.6730236962465532,0.9858,0.6791
PREP,0.7636647571938125,0.1112307723638475,0.7579,0.1106
PRDM1,0.9283622025958013,0.7270550828405891,0.9328,0.7229
ATG5,0.13029726066197667,0.189661524649769,0.1245,0.1891
AIM1,0.19028135845251473,0.034507745554010816,0.1938,0.0351
QRSL1,0.4059169443174119,0.20395854039371777,0.3944,0.2056
C6orf203,0.9542277095073012,0.5368063326144639,0.9514,0.5376
BEND3,0.6735907378108084,0.9615234511474614,0.7054,0.9685
PDSS2,0.748528821957098,0.5939779136945849,0.7495,0.5934
SOBP,0.8551357846358849,0.00027396656656650985,0.8571,0.0004
SCML4,0.9149748744332429,0.791613171337059,0.916,0.7916
SEC63,0.9861250361620593,0.1497229318623586,0.9854,0.1543
OSTM1,0.21659207096510621,0.22610736015844632,0.2202,0.2258
SNX3,0.6380619043612694,0.8826115321607835,0.6475,0.8893
LACE1,0.309222540430842,0.9904997845364257,0.3057,0.99
FOXO3,0.9749272971418707,0.04546524516224945,0.9759,0.0451
ARMC2,0.714363219668207,0.5516938777719267,0.7126,0.5499
SESN1,0.2203068653966896,0.00312959253351489,0.2278,0.0027
CEP57L1,0.016889309064147907,0.004956988401458338,0.015,0.004
CD164,0.3503908793017857,0.08799025654332268,0.3489,0.0905
PPIL6,0.9892641344800317,0.8216888692345015,0.9899,0.8281
SMPD2,0.2794474303625897,0.9084966464081571,0.2822,0.9042
MICAL1,0.03478775645044954,0.12194584717299388,0.037,0.1183
ZBTB24,0.8568228580031005,0.7697506686143765,0.8586,0.7654
AKD1,0.07973346489996097,0.03423517112834345,0.0786,0.0364
FIG4,0.316326636456865,0.08877964088320381,0.32,0.0856
WASF1,0.461989033947644,0.00046178311943714426,0.4641,0.0013
CDC40,0.1398324573679222,0.030476764903989706,0.1371,0.0323
DDO,0.8893137228354024,0.09828858285781308,0.892,0.101
CDK19,0.6265382180757748,0.9237516802257244,0.6286,0.9192
AMD1,0.3793843556424813,0.4982468530558223,0.3808,0.4854
GTF3C6,0.7971636171788995,0.8596788065684927,0.8025,0.8623
RPF2,0.5867187619308339,0.09576814511351726,0.5939,0.1013
KIAA1919,0.2702528410512713,0.25349574173252515,0.2774,0.2534
REV3L,0.9351932660198833,0.2932626001058126,0.9343,0.3002
TRAF3IP2-AS1,0.176829542227448,0.014222027983661765,0.1775,0.0146
TRAF3IP2,0.32096075170656785,0.13700202528591318,0.3195,0.134
FYN,0.1420095144113063,0.25101636920913817,0.1466,0.2533
WISP3,0.007441157136840216,0.003608695391557854,0.0054,0.0038
TUBE1,0.7218755769687188,0.007292126979830446,0.731,0.0078
C6orf225,0.4879139747683391,0.3619600718512328,0.4889,0.363
LAMA4,0.16322326311687452,0.9774026861969928,0.1614,0.9768
MARCKS,0.7379792987545444,0.3039484596059971,0.7361,0.3029
HDAC2,0.7772696038916547,0.17421521440328913,0.7725,0.1746
FRK,0.06193643792909362,0.6246126471700887,0.0632,0.6291
NT5DC1,0.19410414919434327,0.010945196311963641,0.2001,0.0115
COL10A1,0.0003579862937357257,1.7013118958220547e-05,0.0001,0.0001
TSPYL4,0.9741427361922879,0.0389847285851927,0.9748,0.0409
TSPYL1,0.45410751469925514,0.05733186644268445,0.4506,0.0576
DSE,0.06401232089404718,0.9505488580909266,0.0596,0.9513
FAM26F,0.7506117517027081,0.14909967351855327,0.7537,0.1287
FAM26E,0.2675357097858915,0.003201692198482478,0.26,0.0031
RWDD1,0.06046214178699892,0.260098919564716,0.059,0.2557
RSPH4A,0.3634174912805791,0.7200151718800325,0.3612,0.722
ZUFSP,0.21146762367081356,0.5675764121645038,0.2125,0.5738
KPNA5,0.65610224591109,0.1246554935242999,0.6646,0.1331
FAM162B,0.9022681525704352,0.2089134739816016,0.9064,0.2128
RFX6,0.03099412740915714,0.009512061483044242,0.0027,0.0001
GOPC,0.7690601039758006,0.1642737855795566,0.7598,0.167
NUS1,0.4101626301773038,0.0021047730794711435,0.4049,0.0017
C6orf204,0.3627752454807268,0.03057766510113909,0.3646,0.032
PLN,0.6701221027395958,0.9434460055386376,0.6752,0.9429
MCM9,0.349176386402435,0.012964710217583348,0.3455,0.0151
ASF1A,0.8085379768480965,0.7722516704506783,0.8086,0.7624
FAM184A,0.3137901334563922,0.0022406907675929654,0.3103,0.0012
MAN1A1,0.3054962841313719,0.9138229427681357,0.3027,0.9119
C6orf170,0.5787689330004603,0.0015563906972071375,0.5775,0.0014
GJA1,0.9743694463666336,0.74441509245071,0.9745,0.7386
HSF2,0.4813552781160999,0.34655567690226874,0.4845,0.3583
SERINC1,0.5720539189700556,0.08172017303113814,0.5739,0.0783
PKIB,0.03569468111435665,0.09989233234559106,0.0317,0.0944
FABP7,0.580417368747409,0.03213169162689397,0.5792,0.031
SMPDL3A,0.24857888148692361,0.0013229770367163825,0.2517,0.0013
TRDN,0.4298119199315673,0.04155331707200639,0.4357,0.0347
TPD52L1,0.005412259427298865,0.12742342151232225,0.0053,0.1243
HDDC2,0.5258293243542769,0.7431893806972811,0.5561,0.7382
HEY2,0.7704362445646205,0.6836124024785637,0.7702,0.6899
NCOA7,0.6330710679382436,0.1768837062062644,0.6373,0.1778
HINT3,0.780292225168551,0.06879878750039115,0.7842,0.0705
TRMT11,0.9337896698929333,0.01585862924884392,0.935,0.0161
CENPW,0.8215516177432365,0.8588975481502765,0.8225,0.8548
RSPO3,0.19559472139532352,0.020957440081723486,0.1975,0.0228
RNF146,0.7564736700510963,0.16664052526434925,0.7578,0.1664
ECHDC1,0.9193673674823584,0.18225508535726176,0.9222,0.1805
KIAA0408,0.3765214095017818,0.0005051839246637117,0.3763,0.0005
PTPRK,0.684312754467241,0.06982088828156574,0.6847,0.0704
LAMA2,0.832719262797303,0.0010194175967467222,0.8362,0.0011
ARHGAP18,0.27057084908145895,0.7055817833707596,0.2759,0.7042
L3MBTL3,0.3723503927083506,0.226269933347062,0.3728,0.2371
TMEM200A,0.07267656731361669,0.1369667585674388,0.0687,0.142
EPB41L2,0.1391895534770609,0.4380072278487134,0.1383,0.4333
AKAP7,0.6442559401520935,0.14009254175352281,0.6465,0.1377
MED23,0.6255189380863455,0.11998790851473277,0.6268,0.1201
ENPP3,0.0019137551927265678,0.016785013995414717,0.0003,0.0117
ENPP1,0.07777633668655458,0.6618700493641277,0.079,0.6587
CTGF,0.7974800747400639,0.3892822076017176,0.799,0.3883
MOXD1,0.2901966045399839,0.6001712801910695,0.2951,0.6098
STX7,0.9419132481984542,0.37706334540855224,0.9413,0.3807
VNN1,0.6178314914045074,0.48054669285592133,0.6232,0.4811
VNN2,0.6179824165189706,0.38510125653604466,0.6288,0.3925
C6orf192,0.6294292770959895,0.3469829760930575,0.6246,0.3477
RPS12,0.0049865146267249446,0.5515385933329031,0.0043,0.5453
EYA4,0.24865587341132772,0.627738529146201,0.2495,0.6408
SLC2A12,0.533232632017863,0.09748787213889495,0.5452,0.0997
SGK1,0.8389115302432572,0.4900491081287861,0.8421,0.5115
ALDH8A1,0.03978959050165038,0.08281680343485036,0.0405,0.0931
HBS1L,0.8773244436786111,0.972937498290946,0.8734,0.9716
MYB,8.355435133172084e-05,0.01085380985281266,0.0002,0.0111
AHI1,0.5452062714876147,0.16735344361479815,0.5461,0.1731
NCRNA00271,0.07650523447176202,0.031172887924315433,0.0779,0.0333
PDE7B,0.7523805591648125,0.013102675342536382,0.7541,0.0119
FAM54A,0.406498316817696,0.032537419045963335,0.4141,0.03
BCLAF1,0.7023441742722254,0.0458213326670974,0.6996,0.0518
MAP7,0.3857292366344055,0.3475044798004595,0.3902,0.348
MAP3K5,0.26712894792986486,0.12699677951290317,0.2622,0.1246
PEX7,0.6650471836809944,0.04469793482427488,0.6697,0.0431
IL20RA,0.47673329064432346,0.005069598290074624,0.4773,0.0045
IFNGR1,0.976022969012512,0.046487771625360455,0.9758,0.0486
TNFAIP3,0.006289003538942744,0.011459512045146695,0.0083,0.0073
PERP,0.5250810117160358,0.12344688189180358,0.5287,0.1215
KIAA1244,0.00019342627532357084,0.1742124681140195,0.0001,0.1702
HEBP2,0.2887064249454167,0.7427711981015583,0.3037,0.745
NHSL1,0.9873940870204672,0.07302350118699523,0.9871,0.0756
FLJ46906,0.29906170093543116,0.5789031714727508,0.2992,0.5776
LOC100507462,0.6593096563732157,0.2353845014077721,0.6496,0.24
CCDC28A,0.24119817374994093,0.0031401426308495413,0.2479,0.0026
REPS1,0.30366915889655344,0.10473559004860365,0.3113,0.1102
C6orf115,0.04897396574319223,0.8210324594751175,0.0486,0.814
HECA,0.7232262419650035,0.5361365996764125,0.7346,0.5288
TXLNB,0.11192226596614067,0.33144210237220606,0.1103,0.3261
CITED2,0.8592162861556274,0.4170520562949509,0.8605,0.4099
VTA1,0.3372367565527916,0.9371410432585341,0.339,0.936
GPR126,0.9565775856358467,0.9437687242761988,0.955,0.9427
HIVEP2,0.18807735305082085,0.7479214950036075,0.1921,0.7462
AIG1,0.9479762530630231,0.5452968356060512,0.9485,0.543
ADAT2,0.11980474135162592,0.014795177499179163,0.1146,0.0143
PEX3,0.7813010427409952,0.2169961218149926,0.7848,0.2107
FUCA2,0.6451684894592703,0.7866726436839346,0.6494,0.79
PHACTR2,0.5932906152943931,0.040730332679137726,0.5971,0.0367
LTV1,0.8793502182882242,0.09678005587998535,0.8821,0.1018
PLAGL1,0.3417642508517347,0.00024052842815210172,0.3446,0.0004
SF3B5,0.7201349505473296,0.8845238967907718,0.7224,0.8826
STX11,0.9856062930733264,0.39026976347449527,0.9873,0.417
UTRN,0.6835782112014244,0.011002877634519594,0.6882,0.0117
EPM2A,0.6318227551787955,0.531005907213383,0.6333,0.5331
LOC100507557,0.4794320979165092,0.7639583538431093,0.4958,0.7723
FBXO30,0.19866595640662701,0.7110395898396702,0.2076,0.7071
SHPRH,0.3553582718161239,0.01636564142407657,0.3611,0.0174
RAB32,0.7217728768332743,0.9553573362123118,0.7173,0.9576
LOC729178,0.15286514205745688,0.1940763414090536,0.1516,0.1996
STXBP5,0.8624387496954643,0.8461593203966241,0.8622,0.8478
SAMD5,0.5591747006593881,1.709619777150051e-06,0.5535,0.0001
SASH1,0.1062597981364697,0.005434063425610617,0.1088,0.0056
UST,0.2818216301421991,0.029982127337638942,0.2794,0.0308
TAB2,0.28163489856107365,0.12886618690063448,0.2793,0.1266
ZC3H12D,0.36850383644515394,0.10592382619025502,0.3865,0.1009
PPIL4,0.7992464469365734,0.044018206928443326,0.8006,0.0453
C6orf72,0.32973347332737135,0.07690074584797515,0.3321,0.0754
KATNA1,0.8389619885982174,0.12610161798718314,0.8351,0.1298
LATS1,0.5308516543147745,0.9219202752644109,0.5568,0.9233
NUP43,0.3169001394538869,0.1066993800518208,0.3135,0.1075
PCMT1,0.7435607884437652,0.8620610038241904,0.7397,0.8624
LRP11,0.8134048434090598,0.7442781481770132,0.8129,0.733
PPP1R14C,0.9909670728062999,0.9741905748702016,0.9928,0.9743
IYD,0.17531958326133504,0.5294383042088655,0.1807,0.5407
PLEKHG1,0.1848996495271247,0.054965066882977684,0.1773,0.0563
MTHFD1L,0.0036373139217026045,0.001455553138610516,0.0045,0.0013
AKAP12,0.4218811011919509,0.005321549114215786,0.4172,0.0046
ZBTB2,0.44003012683120857,0.17381860140887556,0.4453,0.1748
RMND1,0.7649619274228917,0.6804817910126757,0.7695,0.6909
C6orf211,0.002316529494467524,0.4638569821713362,0.0026,0.4628
C6orf97,0.007584198194028384,0.18678029334562082,0.0072,0.1798
ESR1,0.03936946414163781,0.8627318315497283,0.0411,0.8613
SYNE1,0.6972577032939618,0.17942372327764614,0.6941,0.1819
MYCT1,0.6992571588976124,0.07795366550691037,0.6995,0.0712
FBXO5,0.7199589249355389,0.3769406291363372,0.7154,0.3694
IPCEF1,0.19897607190728472,0.6678445546795972,0.2051,0.6782
CNKSR3,0.44034543701458784,0.8707359443465896,0.4576,0.8752
SCAF8,0.6124745720529368,0.0597527936611766,0.6072,0.0591
TIAM2,0.4874147647976085,0.7969465194629373,0.4937,0.8066
TFB1M,0.6925778325255751,0.6659180208410476,0.6992,0.6646
ARID1B,0.7743457606281241,0.1802706579096393,0.7705,0.1799
ZDHHC14,0.7633753586278651,0.062041060535737366,0.7652,0.0639
SNX9,0.6930540117355198,0.876030355170474,0.6988,0.879
SYNJ2,0.7369760774623046,0.9283936117083996,0.7414,0.9286
SERAC1,0.44143722774135796,0.3047741991629824,0.4374,0.3019
GTF2H5,0.26761874677908637,0.05380722878917723,0.2742,0.0558
TULP4,0.0846108803672578,0.7526238494695413,0.0821,0.749
TMEM181,0.25492843503649365,0.20453625404637307,0.25,0.2065
DYNLT1,0.18971940242953936,0.50988868707143,0.1931,0.5074
SYTL3,0.1402070253325943,0.061086089626651865,0.1327,0.0604
EZR,0.2620012424221898,0.0012632088335288235,0.2634,0.0019
RSPH3,0.09692820235036266,0.9186487149320385,0.0943,0.9156
TAGAP,0.9880782806778051,0.22581325487512843,0.9874,0.212
FNDC1,0.6377592770667335,0.13917262470799824,0.6629,0.1393
SOD2,0.17636112136448395,0.6512391247034068,0.1762,0.6563
WTAP,0.6832055390853682,0.1236448767452987,0.689,0.1264
ACAT2,0.8651095772711286,0.5531469457534284,0.8676,0.5529
TCP1,0.21996698612562535,0.7990826886910505,0.223,0.7974
MRPL18,0.7596910044333852,0.9994316602786836,0.7658,0.9991
PNLDC1,0.7164689123095633,0.11531880572589243,0.736,0.1263
IGF2R,0.0748826344562634,0.2779082779803158,0.0768,0.2904
SLC22A1,0.8107761122234495,0.18209740177045813,0.8102,0.1884
SLC22A3,0.3187841890217163,0.002250483835445918,0.3318,0.0019
MAP3K4,0.10984146957560707,0.03615113934609797,0.1061,0.0374
AGPAT4,0.7669159147666594,0.468093913676108,0.772,0.452
NCRNA00241,0.37337641031678626,0.06334674888662216,0.3792,0.0664
PACRG,0.6339832588698464,0.003412503082500738,0.6308,0.0035
LOC100526820,0.6771757014163204,0.23694381239166948,0.6777,0.2442
QKI,0.5410004634285899,0.5235214001441308,0.553,0.5259
PDE10A,0.5855740336044676,0.047774108816481524,0.5827,0.0496
SFT2D1,0.7418367401211455,0.3249555899930814,0.7427,0.3302
LOC100289495,0.3420488507197753,0.04507642582541302,0.3439,0.0488
BRP44L,0.757186558317565,0.1308977807709057,0.7575,0.1346
RPS6KA2,0.15827640838523652,0.0657286242980885,0.1588,0.0671
RNASET2,0.5748769492426412,0.7440094351669393,0.5755,0.744
FGFR1OP,0.3078540465358174,0.6807615774998786,0.3044,0.6843
CCR6,0.02842551271570388,0.7204421800463431,0.0291,0.7254
C6orf124,0.20824894396758156,0.014781882083000396,0.2007,0.016
MLLT4,0.6625932165898484,0.07523429862354014,0.6573,0.0752
KIF25,0.9936849389809033,0.009510759520723043,0.9934,0.0087
FRMD1,0.6554975352453263,0.19536509246525283,0.664,0.1951
DACT2,0.014307379124501765,0.05353261482062302,0.0121,0.0551
SMOC2,0.5371543217919252,0.03046945628652155,0.536,0.0307
THBS2,0.5769804052232397,0.136431712497499,0.5816,0.1374
WDR27,0.5145128162745638,5.205030141928403e-06,0.5184,0.0001
C6orf120,0.6258144600060561,0.37910556529798656,0.6244,0.3863
PHF10,0.3125310501399347,0.34225730456516346,0.3139,0.3462
C6orf70,0.49338435689697524,0.027842731624624424,0.4977,0.0288
DLL1,0.8046742909748578,0.012610147648142143,0.8015,0.013
FAM120B,0.4945445762062973,0.1606044641886762,0.4938,0.16
PSMB1,0.176683084310515,0.049929999126907806,0.1716,0.0449
TBP,0.32028793064219413,0.04758834508362333,0.317,0.0467
PDCD2,0.3414804497447992,0.046653365954915774,0.3389,0.0456
PDGFA,0.16178697003113726,1.112420622556049e-05,0.1648,0.0001
FLJ44511,0.901040777662292,0.0027535211823097845,0.9011,0.0013
PRKAR1B,0.6787523078277911,0.00016566308356960081,0.6744,0.0003
HEATR2,0.38132638529063767,0.18580530012450058,0.3837,0.1837
SUN1,0.6833597111387888,0.15939054214380313,0.681,0.16
GET4,0.1159042786899877,0.3286676275696667,0.1182,0.3261
ADAP1,0.0006244261218778886,0.3779566520168366,0.0008,0.3757
COX19,0.6173158483914025,0.8244044026381468,0.6022,0.8267
CYP2W1,0.2776932469960524,0.7583663630583155,0.2176,0.7732
C7orf50,0.3990777917659305,0.1910521716421797,0.4012,0.2003
GPR146,0.0072345489619835114,0.0498009063185569,0.0046,0.0493
GPER,0.8328556618252241,0.45499378762243403,0.8401,0.4855
ZFAND2A,0.6879591950996529,0.9472935567212912,0.6805,0.9488
MICALL2,0.022276749521713646,0.3361139218207194,0.0224,0.3355
INTS1,0.4271836998305718,0.5339346109150718,0.4388,0.5512
MAFK,0.5149750489161411,0.5520889889612115,0.5182,0.5586
TMEM184A,0.0004659882024350213,0.6039891606783692,0.0002,0.5944
PSMG3,0.7971284299007768,0.027699911277188,0.8,0.0262
KIAA1908,0.27746525013456247,0.1683081958473398,0.2693,0.1692
ELFN1,0.8167397710904196,0.038237461936471324,0.8157,0.0381
MAD1L1,0.6581423809044412,0.7720785627164857,0.6674,0.7678
FTSJ2,0.3623958426681184,0.4144569311487897,0.382,0.4265
NUDT1,0.3195073359020207,0.011788150449625112,0.3225,0.0115
SNX8,0.14404179343827006,0.008613468173017036,0.1455,0.0088
EIF3B,0.4622906617909581,0.6630065473729518,0.4586,0.6652
CHST12,0.3233288753785557,0.9054977234897383,0.3265,0.9037
LFNG,0.24133246656081164,0.47660761016925035,0.2431,0.4668
BRAT1,0.2918572442660433,0.7130355168148865,0.2985,0.7064
IQCE,0.658928252867105,0.5297069551676867,0.6661,0.536
TTYH3,0.3097838892127294,0.03591539079268788,0.3158,0.0334
AMZ1,0.002009066923755589,0.5311049431580951,0.0016,0.5214
GNA12,0.15927276844906074,0.5029987422806824,0.1545,0.499
CARD11,0.34132708009213486,0.009641519795866978,0.3424,0.005
SDK1,0.0005974453715635811,0.9228270824267569,0.0004,0.9252
FOXK1,0.6345991272223106,0.11397031231259601,0.6375,0.1127
KIAA0415,0.6903786004481299,0.04875535853939233,0.6872,0.0542
RADIL,0.03904396464242344,0.1937734806657079,0.0385,0.1938
RNF216L,0.44309383604228636,0.9645773593147552,0.4469,0.9653
RBAK,0.9792237262481285,0.28305225166557363,0.9808,0.2845
LOC389458,0.2702855091329259,0.22596263289728996,0.2802,0.227
WIPI2,0.6421704962968777,0.3289079124199631,0.6436,0.3416
SLC29A4,0.3930258767897409,0.1900171665184965,0.3952,0.1982
TNRC18,0.35775667358711294,0.21093746730292876,0.3603,0.1989
FBXL18,0.15849889411045048,0.691820728059338,0.161,0.6915
ACTB,0.618205912820184,0.025694064557859143,0.6149,0.0263
FSCN1,0.14064558180355372,0.3124330984067991,0.1366,0.3133
RNF216,0.0782792064742249,0.04686345564789359,0.0766,0.0494
ZNF815,0.41611910549041486,0.24072562018873825,0.4154,0.2456
AIMP2,0.406342043232092,0.0106137217418683,0.4103,0.0128
EIF2AK1,0.7740757811058454,0.0237381548469236,0.7752,0.024
USP42,0.599551120972456,0.2769645988582547,0.6054,0.2808
CYTH3,0.6399629147053785,0.14111472712772882,0.6494,0.1433
C7orf70,0.6466425789765285,0.49722304839674514,0.6491,0.4887
RAC1,0.31119907303585864,0.07478440448425612,0.3051,0.0687
DAGLB,0.6481703322616637,0.36232890009274865,0.651,0.3594
KDELR2,0.6864698470369135,0.06291235722750682,0.6825,0.0615
GRID2IP,0.8098661070717641,0.4003390132681002,0.8052,0.4041
ZDHHC4,0.7111433089236168,0.36295692000757085,0.7013,0.3594
C7orf26,0.6538353088277691,0.9773485082791056,0.6506,0.9789
ZNF853,0.38722062022686055,0.3853399358999209,0.3858,0.387
ZNF12,0.9087043358391039,0.0858800086668172,0.9151,0.0904
C1GALT1,0.9863410908831358,0.26535385179921184,0.9876,0.2619
MIOS,0.3059655785120283,0.9144117607882084,0.3072,0.9158
RPA3,0.4158723924123272,0.9075085433057332,0.4237,0.9064
LOC729852,0.07131012352987652,0.1918484832121509,0.0701,0.1881
GLCCI1,0.5577063529183319,0.6531519816980815,0.5568,0.6529
ICA1,0.27438189834416277,0.4860743488446406,0.2685,0.4921
NDUFA4,0.9362007070978586,0.4213689516382242,0.9377,0.4211
PHF14,0.4726746419049779,0.051590717650347936,0.4761,0.0515
THSD7A,0.8762391345030589,0.9692151844648667,0.8785,0.9719
TMEM106B,0.20224170520584453,0.19488685175859655,0.2104,0.1868
VWDE,0.8008756422674804,0.0040071244587402965,0.7993,0.0026
SCIN,0.488450847546105,0.7378838352229831,0.5016,0.7452
ARL4A,0.8624161558014083,0.009181981372896122,0.8663,0.0084
ETV1,0.6346074532835844,0.00038297905413635104,0.6363,0.001
MEOX2,0.7070230077892037,0.08620712152145253,0.7155,0.0839
ISPD,0.3634979804870814,0.012497729636208498,0.3725,0.0091
SOSTDC1,0.16234570902163808,8.866607220118162e-05,0.163,0.0003
ANKMY2,0.7253025287880888,0.040863468894169266,0.7249,0.045
BZW2,0.6130966424576209,0.9445615628057831,0.6092,0.9457
TSPAN13,0.03624771157948626,0.6923658955708851,0.0341,0.6937
AGR2,0.006068976926320976,0.15763673464684186,0.0039,0.1496
AGR3,0.04025361474505629,0.33434910509318405,0.0281,0.3356
AHR,0.8701709310158143,0.14369603437128886,0.8734,0.142
SNX13,0.26379964919729987,0.023445653081863593,0.26,0.0237
HDAC9,0.17788171341621883,0.7644730393332468,0.1838,0.7675
TWIST1,0.10085348798182174,0.7657587702731472,0.0964,0.7612
TWISTNB,0.17537823119194748,0.7883722545100489,0.1709,0.7836
MACC1,0.47726524195349607,0.5033079024010585,0.4885,0.5067
ITGB8,0.4466112565347201,0.08535212285369348,0.4497,0.0842
ABCB5,0.025335858461237436,0.9013254592301853,0.021,0.9005
SP4,0.5719252243717632,0.1758408744784427,0.5739,0.1795
DNAH11,0.8746809860869451,0.5927102414919032,0.9176,0.7503
CDCA7L,0.02658635785220614,0.21446020821074058,0.0228,0.2234
RAPGEF5,0.31723645525683136,0.8439134359557218,0.3258,0.8531
IL6,0.13168216268644886,0.5629115705850691,0.1299,0.5706
TOMM7,0.08018110361707896,0.40128795642543835,0.0723,0.3915
FAM126A,0.8277619460628893,0.00030765667401680635,0.8336,0.0006
KLHL7,0.9936044401283867,0.02074869605706114,0.993,0.0226
NUPL2,0.941922660920301,0.13493721001042627,0.9405,0.1379
